geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
E06000056,Central Bedfordshire,,E92000001E06000056,Central Bedfordshire,"90213",82.3247034450227
E07000197,Stafford,,E92000001E07000197,Stafford,"88482",9.60376177699146
S12000018,Inverclyde,,S92000003S12000018,Inverclyde,"123981",11.8228538851458
E08000030,Walsall,,E92000001E08000030,Walsall,"140956",0.41482312287957
E07000208,Epsom and Ewell,,E92000001E07000208,Epsom and Ewell,"156696",99.8067144625476
E06000047,County Durham,,E92000001E06000047,County Durham,"99190",0.649759030263136
95ZZ,Strabane,,N9200000295ZZ,Strabane,"146785",129.982766466811
W06000005,Flintshire,Sir y Fflint,W92000004W06000005,Flintshire,"38916",1.63187276548001
E06000051,Shropshire,,E92000001E06000051,Shropshire,"163224",3.97040427630725
W06000003,Conwy,Conwy,W92000004W06000003,Conwy,"167100",33.3418394730582
E07000201,Forest Heath,,E92000001E07000201,Forest Heath,"146527",110.283327036142
E07000153,Kettering,,E92000001E07000153,Kettering,"146527",39.5802607987046
E07000125,Rossendale,,E92000001E07000125,Rossendale,"103617",0.179892666728989
E09000016,Havering,,E92000001E09000016,Havering,"156696",70.4318298025529
E09000017,Hillingdon,,E92000001E09000017,Hillingdon,"156696",114.908521878241
E07000070,Chelmsford,,E92000001E07000070,Chelmsford,"156696",66.5535965797274
E06000048,Northumberland,,E92000001E06000048,Northumberland,"18596",1.42844347755337
E41000324,"City of London,Westminster",,E92000001E41000324,"City of London,Westminster","156696",94.0538923440698
E07000168,Scarborough,,E92000001E07000168,Scarborough,"31568",6.13614255701925
E07000112,Shepway,,E92000001E07000112,Shepway,"9442",20.1611394477266
E07000174,Mansfield,,E92000001E07000174,Mansfield,"148199",2.48987642160208
E07000095,Broxbourne,,E92000001E07000095,Broxbourne,"156696",96.5967887161719
E07000203,Mid Suffolk,,E92000001E07000203,Mid Suffolk,"156696",102.978256321767
E07000142,West Lindsey,,E92000001E07000142,West Lindsey,"57517",35.7606549542674
W06000011,Swansea,Abertawe,W92000004W06000011,Swansea,"36362",1.07347000808263
E06000038,Reading,,E92000001E06000038,Reading,"132396",99.1534694525849
E06000008,Blackburn with Darwen,,E92000001E06000008,Blackburn with Darwen,"2690",0.189027771776894
S12000023,Orkney Islands,,S92000003S12000023,Orkney Islands,"130692",115.637450573867
S12000034,Aberdeenshire,,S92000003S12000034,Aberdeenshire,"128833",100.380531717379
E07000066,Basildon,,E92000001E07000066,Basildon,"156696",57.4893188530067
E07000205,Suffolk Coastal,,E92000001E07000205,Suffolk Coastal,"156696",94.478890421327
E07000217,Woking,,E92000001E07000217,Woking,"156696",120.31189872588
E07000128,Wyre,,E92000001E07000128,Wyre,"157146",17.18251824019
E06000023,"Bristol, City of",,E92000001E06000023,"Bristol, City of","78487",2.92425502480918
E06000025,South Gloucestershire,,E92000001E06000025,South Gloucestershire,"79773",1.15278482926655
E07000084,Basingstoke and Deane,,E92000001E07000084,Basingstoke and Deane,"86380",83.3777962410729
E07000131,Harborough,,E92000001E07000131,Harborough,"89184",22.7751947099657
S12000010,East Lothian,,S92000003S12000010,East Lothian,"138690",5.26142279696137
E07000012,South Cambridgeshire,,E92000001E07000012,South Cambridgeshire,"146527",96.2048892513618
E07000063,Lewes,,E92000001E07000063,Lewes,"26989",92.3503766632646
E08000031,Wolverhampton,,E92000001E08000031,Wolverhampton,"149730",1.46007128074368
E09000004,Bexley,,E92000001E09000004,Bexley,"156696",72.9104517992886
E07000117,Burnley,,E92000001E07000117,Burnley,"100958",0.152034491574672
E06000036,Bracknell Forest,,E92000001E06000036,Bracknell Forest,"132396",116.778737638585
E06000009,Blackpool,,E92000001E06000009,Blackpool,"131490",29.1081849312091
E07000088,Gosport,,E92000001E07000088,Gosport,"86387",99.6624031090012
95EE,Ballymoney,,N9200000295EE,Ballymoney,"146785",60.6961581523357
W06000024,Merthyr Tydfil,Merthyr Tudful,W92000004W06000024,Merthyr Tydfil,"46706",0.0656846653054159
E07000109,Gravesham,,E92000001E07000109,Gravesham,"156696",54.4726379005459
E07000104,Welwyn Hatfield,,E92000001E07000104,Welwyn Hatfield,"156696",106.975618690821
E08000007,Stockport,,E92000001E08000007,Stockport,"31494",2.53413930678306
95NN,Down,,N9200000295NN,Down,"109851",120.536253229575
E07000089,Hart,,E92000001E07000089,Hart,"86380",106.709614965781
95TT,Magherafelt,,N9200000295TT,Magherafelt,"146785",92.8694001708639
E06000003,Redcar and Cleveland,,E92000001E06000003,Redcar and Cleveland,"170625",4.89887064990425
95RR,Limavady,,N9200000295RR,Limavady,"146785",92.1457015775329
E08000009,Trafford,,E92000001E08000009,Trafford,"151126",7.75898782153044
E07000106,Canterbury,,E92000001E07000106,Canterbury,"156696",6.59253287355022
E07000143,Breckland,,E92000001E07000143,Breckland,"146526",119.778594931378
W06000002,Gwynedd,Gwynedd,W92000004W06000002,Gwynedd,"171282",36.1081282995463
E07000156,Wellingborough,,E92000001E07000156,Wellingborough,"90213",51.2782361320698
E07000029,Copeland,,E92000001E07000029,Copeland,"130166",14.8888179233987
E09000020,Kensington and Chelsea,,E92000001E09000020,Kensington and Chelsea,"156696",96.8903178518831
E08000002,Bury,,E92000001E08000002,Bury,"9131",0.187322917405462
95KK,Cookstown,,N9200000295KK,Cookstown,"146786",107.245110520988
95CC,Armagh,,N9200000295CC,Armagh,"142525",135.228863417139
E07000227,Horsham,,E92000001E07000227,Horsham,"156696",114.12822890484
E09000009,Ealing,,E92000001E09000009,Ealing,"156696",107.080693030619
E07000210,Mole Valley,,E92000001E07000210,Mole Valley,"156696",103.535316746278
E07000065,Wealden,,E92000001E07000065,Wealden,"26989",77.0814769305369
E06000011,East Riding of Yorkshire,,E92000001E06000011,East Riding of Yorkshire,"150961",35.1969652852483
E07000191,West Somerset,,E92000001E07000191,West Somerset,"129498",40.2200040402302
E07000042,Mid Devon,,E92000001E07000042,Mid Devon,"129499",35.5518128494719
E06000033,Southend-on-Sea,,E92000001E06000033,Southend-on-Sea,"156696",39.2764214069879
