geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
E07000198,Staffordshire Moorlands,,E92000001E07000198,Staffordshire Moorlands,"702",2.39689273964057
E08000008,Tameside,,E92000001E08000008,Tameside,"439",0.620188560486702
E07000041,Exeter,,E92000001E07000041,Exeter,"1155",1.99059245654436
95QQ,Larne,,N9200000295QQ,Larne,"1365",101.794671946569
E07000047,West Devon,,E92000001E07000047,West Devon,"1164",28.7960615757761
W06000012,Neath Port Talbot,Castell-nedd Port Talbot,W92000004W06000012,Neath Port Talbot,"1287",4.35055973896726
E06000056,Central Bedfordshire,,E92000001E06000056,Central Bedfordshire,"953",9.85240030056013
E07000197,Stafford,,E92000001E07000197,Stafford,"617",2.51336212926849
S12000018,Inverclyde,,S92000003S12000018,Inverclyde,"1447",4.92916378016999
E08000030,Walsall,,E92000001E08000030,Walsall,"752",2.33207574438867
E07000208,Epsom and Ewell,,E92000001E07000208,Epsom and Ewell,"1101",0.166918744918703
E06000047,County Durham,,E92000001E06000047,County Durham,"81",3.55911593299672
95ZZ,Strabane,,N9200000295ZZ,Strabane,"1549",192.669613677736
W06000005,Flintshire,Sir y Fflint,W92000004W06000005,Flintshire,"1264",4.00016272411621
E06000051,Shropshire,,E92000001E06000051,Shropshire,"740",7.74360352915371
W06000003,Conwy,Conwy,W92000004W06000003,Conwy,"1269",15.7343715345846
E07000201,Forest Heath,,E92000001E07000201,Forest Heath,"911",12.5904712362412
E07000153,Kettering,,E92000001E07000153,Kettering,"902",10.1804129359536
E07000125,Rossendale,,E92000001E07000125,Rossendale,"262",1.61788560305142
E09000016,Havering,,E92000001E09000016,Havering,"1178",4.13674404865976
E09000017,Hillingdon,,E92000001E09000017,Hillingdon,"1666",4.22185577106721
E07000070,Chelmsford,,E92000001E07000070,Chelmsford,"1081",1.54541861755696
E06000048,Northumberland,,E92000001E06000048,Northumberland,"142",26.8463982583077
E41000324,"City of London,Westminster",,E92000001E41000324,"City of London,Westminster","1217",2.04434187325265
E07000168,Scarborough,,E92000001E07000168,Scarborough,"20",7.98850612408762
E07000112,Shepway,,E92000001E07000112,Shepway,"1035",4.9562496018885
E07000174,Mansfield,,E92000001E07000174,Mansfield,"648",4.03506646889475
E07000095,Broxbourne,,E92000001E07000095,Broxbourne,"1079",3.19983112343503
E07000203,Mid Suffolk,,E92000001E07000203,Mid Suffolk,"800",6.35143640486633
E07000142,West Lindsey,,E92000001E07000142,West Lindsey,"371",9.48461738113386
W06000011,Swansea,Abertawe,W92000004W06000011,Swansea,"1291",2.32551570510894
E06000038,Reading,,E92000001E06000038,Reading,"1257",1.48322860602572
E06000008,Blackburn with Darwen,,E92000001E06000008,Blackburn with Darwen,"205",0.239251792640182
S12000023,Orkney Islands,,S92000003S12000023,Orkney Islands,"1566",224.462745487084
S12000034,Aberdeenshire,,S92000003S12000034,Aberdeenshire,"1547",42.804101778828
E07000066,Basildon,,E92000001E07000066,Basildon,"1097",10.4857777281959
E07000205,Suffolk Coastal,,E92000001E07000205,Suffolk Coastal,"1588",20.8208326089022
E07000217,Woking,,E92000001E07000217,Woking,"1172",1.20841788432778
E07000128,Wyre,,E92000001E07000128,Wyre,"392",5.89934641993908
E06000023,"Bristol, City of",,E92000001E06000023,"Bristol, City of","1123",5.05424233938194
E06000025,South Gloucestershire,,E92000001E06000025,South Gloucestershire,"1238",3.4398171763517
E07000084,Basingstoke and Deane,,E92000001E07000084,Basingstoke and Deane,"1253",9.05753528496433
E07000131,Harborough,,E92000001E07000131,Harborough,"900",7.91587406943675
S12000010,East Lothian,,S92000003S12000010,East Lothian,"1419",4.21672298132015
E07000012,South Cambridgeshire,,E92000001E07000012,South Cambridgeshire,"739",3.34110030594667
E07000063,Lewes,,E92000001E07000063,Lewes,"1065",0.808497971173285
E08000031,Wolverhampton,,E92000001E08000031,Wolverhampton,"950",0.325850299652728
E09000004,Bexley,,E92000001E09000004,Bexley,"1012",2.84402785051526
E07000117,Burnley,,E92000001E07000117,Burnley,"340",0.973813760599183
E06000036,Bracknell Forest,,E92000001E06000036,Bracknell Forest,"1649",7.7227626240097
E06000009,Blackpool,,E92000001E06000009,Blackpool,"355",1.69947313344459
E07000088,Gosport,,E92000001E07000088,Gosport,"1096",2.02930016552827
95EE,Ballymoney,,N9200000295EE,Ballymoney,"1365",121.574312032705
W06000024,Merthyr Tydfil,Merthyr Tudful,W92000004W06000024,Merthyr Tydfil,"1282",0.709048560385839
E07000109,Gravesham,,E92000001E07000109,Gravesham,"1022",4.85338169599952
E07000104,Welwyn Hatfield,,E92000001E07000104,Welwyn Hatfield,"1076",2.382809505911
E08000007,Stockport,,E92000001E08000007,Stockport,"1609",3.13983115522666
95NN,Down,,N9200000295NN,Down,"1313",138.016705146735
E07000089,Hart,,E92000001E07000089,Hart,"1169",1.952943147044
95TT,Magherafelt,,N9200000295TT,Magherafelt,"1365",151.311133037106
E06000003,Redcar and Cleveland,,E92000001E06000003,Redcar and Cleveland,"70",7.37744033539937
95RR,Limavady,,N9200000295RR,Limavady,"1549",155.220654679402
E08000009,Trafford,,E92000001E08000009,Trafford,"385",3.48934463860862
E07000106,Canterbury,,E92000001E07000106,Canterbury,"1187",1.08593953599361
E07000143,Breckland,,E92000001E07000143,Breckland,"840",10.4853798873905
W06000002,Gwynedd,Gwynedd,W92000004W06000002,Gwynedd,"1274",18.5862567789142
E07000156,Wellingborough,,E92000001E07000156,Wellingborough,"789",2.69762081813031
E07000029,Copeland,,E92000001E07000029,Copeland,"7",4.37793916890358
E09000020,Kensington and Chelsea,,E92000001E09000020,Kensington and Chelsea,"1602",1.70130767837335
