geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
E07000172,Broxtowe,,E92000001E07000172,Broxtowe,Lincoln,55.5827147436165
E07000202,Ipswich,,E92000001E07000202,Ipswich,Ipswich,1.04245216304826
E07000154,Northampton,,E92000001E07000154,Northampton,StratfordUponAvon,56.44856799924
E07000214,Surrey Heath,,E92000001E07000214,Surrey Heath,Hampton,21.6883249721743
E07000086,Eastleigh,,E92000001E07000086,Eastleigh,Itchen,3.99030471758276
E07000147,North Norfolk,,E92000001E07000147,North Norfolk,Cromer,12.75463092714
E08000025,Birmingham,,E92000001E08000025,Birmingham,Bewdley,32.29665658135
E07000049,East Dorset,,E92000001E07000049,East Dorset,Poole,17.2653446914858
E07000046,Torridge,,E92000001E07000046,Torridge,Bideford,11.2132221256128
E06000004,Stockton-on-Tees,,E92000001E06000004,Stockton-on-Tees,StocktonOnTees,0.863184768597579
S12000024,Perth & Kinross,,S92000003S12000024,Perth & Kinross,EastMarshes,140.630846441133
E07000169,Selby,,E92000001E07000169,Selby,Selby,4.54618764403179
