Registration district,Country,Year,Total,latitude,longitude
SOUTH MIMMS,,1881,392,51.68589186,-0.242626573
SOUTH MOLTON,,1881,720,51.13302994,-3.73321897
SOUTH MOLTON,,1881,720,51.15584458,-3.798297826
SOUTH MOLTON,,1881,720,51.02995769,-3.899791973
SOUTH MOLTON,,1881,720,51.07185135,-3.792036984
SOUTH PETHERTON,,1881,253,50.91961296,-2.753586499
SOUTH PETHERTON,,1881,253,50.94353229,-2.789813415
SOUTH SHEFFIELD,SHEFFIELD,1881,1075,53.37750853,-1.467398215
SOUTH SHIELDS,SOUTH SHIELDS,1881,1432,54.9995,-1.437333333
SOUTH SHIELDS,SOUTH SHIELDS,1881,1432,54.96141546,-1.502595327
SOUTH STONEHAM,SOUTHAMPTON,1881,746,50.93129204,-1.318223555
SOUTH STONEHAM,SOUTHAMPTON,1881,746,50.98429129,-1.361346457
SOUTH STONEHAM,SOUTHAMPTON,1881,746,50.91616817,-1.364151431
SOUTH STONEHAM,SOUTHAMPTON,1881,746,50.92666838,-1.384552605
SOUTH WALSHAM,,1881,375,52.67302551,1.48144216
SOUTH WALSHAM,,1881,375,52.61329956,1.565910002
SOUTH WORCESTER,WORCESTER,1881,985,52.17532697,-2.206258815
SOUTH WORCESTER,WORCESTER,1881,985,52.17502821,-2.170879541
SOUTH-EAST LEEDS,LEEDS,1881,1523,53.79163118,-1.524934791
SOUTHAM,,1881,579,52.21929964,-1.397261677
SOUTHAM,,1881,579,52.18921734,-1.329433295
SOUTHAMPTON,SOUTHAMPTON,1881,3055,50.9052823,-1.405700139
SOUTHAMPTON,SOUTHAMPTON,1881,3055,50.91511295,-1.399602012
SOUTHMINSTER,,1881,302,51.65684891,0.829328509
SOUTHMINSTER,,1881,302,51.70417693,0.82952622
SOUTHOWRAM,,1881,379,53.71094898,-1.844229684
SOUTHOWRAM,,1881,379,53.70951581,-1.819514554
SOUTHWELL,NEWARK,1881,983,53.06884336,-0.955288639
SOWE,,1881,264,52.41054146,-1.480470893
SOWE,,1881,264,52.43303812,-1.415685111
SOWERBY,,1881,840,53.70159682,-1.934484755
SOWERBY,,1881,840,53.72041091,-1.908571837
SOWERBY,,1881,840,53.70072387,-2.004758182
SPALDING,,1881,826,52.77423282,-0.140613903
SPALDWICK,,1881,162,52.36094324,-0.309529218
SPEEN,NEWBURY,1881,444,51.40749683,-1.321935637
SPEEN,NEWBURY,1881,444,51.44522547,-1.359117422
SPILSBY,,1881,578,53.20067404,0.149922716
SPILSBY,,1881,578,53.1708082,0.08547619
SPITALFIELDS,LONDON,1881,1769,51.5187564,-0.071823516
SPITALFIELDS,LONDON,1881,1769,51.51916255,-0.075348644
SPONDON,DERBY,1881,467,52.9267,-1.4475
SPONDON,DERBY,1881,467,52.90754574,-1.411552797
SPONDON,DERBY,1881,467,52.93747623,-1.391713249
SPOTLAND FURTHER SIDE,,1881,305,53.63785559,-2.215415545
SPOTLAND NEARER SIDE,ROCHDALE,1881,630,53.64525179,-2.170637811
SPOTLAND NEARER SIDE,ROCHDALE,1881,630,53.62877819,-2.167886704
SPRATTON,,1881,303,52.34787853,-0.991405352
SPROWSTON,,1881,371,52.68846577,1.334965892
SPROWSTON,,1881,371,52.6499711,1.303633333
SS PHILIP AND JACOB,BRISTOL,1881,2510,51.46823202,-2.572947411
SS PHILIP AND JACOB,BRISTOL,1881,2510,51.45385767,-2.569839296
ST ALBANS,ST ALBANS,1881,1142,51.73757848,-0.339899868
ST ANDREW,NEWCASTLE & GATESHEAD,1881,1594,54.98607814,-1.627582929
ST ANDREW EASTERN,LONDON,1881,1108,51.5178,-0.1084
ST ANDREW EASTERN,LONDON,1881,1108,51.51812558,-0.107879845
ST ANDREW EASTERN,LONDON,1881,1108,51.52055683,-0.109659985
ST ANDREW THE GREAT,CAMBRIDGE,1881,539,52.20560591,0.123346599
ST ANDREW THE LESS,CAMBRIDGE,1881,1354,52.20255906,0.14330374
ST ANN,NOTTINGHAM,1881,2394,52.9682183,-1.135725078
ST ANNE SOHO,LONDON,1881,1373,51.51307821,-0.12952901
ST ASAPH,,1881,1136,53.27510291,-3.431745122
ST AUGUSTINE,BRISTOL,1881,1034,51.45766674,-2.600706364
ST AUGUSTINE,BRISTOL,1881,1034,51.45204927,-2.601564574
ST BEES,WHITEHAVEN,1881,467,54.5150961,-3.547494534
ST BEES,WHITEHAVEN,1881,467,54.52944924,-3.570811462
ST BEES,WHITEHAVEN,1881,467,54.48594447,-3.57933992
ST BOTOLPH,LONDON,1881,763,51.51513733,-0.076915821
ST BRIDE,LONDON,1881,597,51.51406667,-0.108833333
ST BRIDE,LONDON,1881,597,51.51396023,-0.105910491
ST CHAD,SHREWSBURY,1881,765,52.72138936,-2.80721659
ST CHAD,SHREWSBURY,1881,765,52.6866577,-2.782918635
ST CHAD,SHREWSBURY,1881,765,52.70400859,-2.764326285
ST CHAD,SHREWSBURY,1881,765,52.67815118,-2.725641967
ST CLEARS,,1881,520,51.80164049,-4.471475698
ST CLEMENT,IPSWICH,1881,669,52.04237698,1.180582363
ST CLEMENT,OXFORD,1881,1592,51.81152409,-1.161751979
ST CLEMENT,OXFORD,1881,1592,51.76286116,-1.227853648
ST CLEMENT,OXFORD,1881,1592,51.72214147,-1.205359263
ST CLEMENT DANES,LONDON,1881,616,51.51297741,-0.11270806
ST CLEMENT DANES,LONDON,1881,616,51.51148072,-0.109836546
ST CUTHBERT,CARLISLE,1881,979,54.85557713,-2.907262363
ST DAVIDS,,1881,548,51.90718243,-5.138951008
ST FAITH'S,,1881,307,52.70632402,1.18238408
ST GEORGE,,1881,415,51.46917589,-2.738458288
ST GEORGE,,1881,415,51.44786667,-2.680133333
ST GEORGE,BIRMINGHAM & SMETHWICK,1881,3316,52.49138742,-1.902153036
ST GEORGE,BIRMINGHAM & SMETHWICK,1881,3316,52.48453574,-1.892588873
ST GEORGE,BRISTOL,1881,1267,51.45962096,-2.539409091
ST GEORGE,LIVERPOOL & BIRKENHEAD,1881,446,53.40488247,-2.983753793
ST GEORGE,LONDON,1881,2021,51.48469813,-0.070036603
ST GEORGE,LONDON,1881,2021,51.480488,-0.086016477
ST GEORGE,MANCHESTER & SALFORD,1881,3240,53.49675146,-2.222118128
ST GEORGE BLOOMSBURY,LONDON,1881,1265,51.51983235,-0.124038548
ST GEORGE BLOOMSBURY,LONDON,1881,1265,51.52412586,-0.122414019
ST GEORGE THE MARTYR,LONDON,1881,1135,51.51928054,-0.115050347
ST GILES,CAMBRIDGE,1881,346,52.20925619,0.096606735
ST GILES,NORTHAMPTON,1881,3223,52.25157844,-0.845407419
ST GILES,READING,1881,1331,51.43319427,-0.965118436
ST GILES NORTH,LONDON,1881,1040,51.5377,-0.138033333
ST GILES NORTH,LONDON,1881,1040,51.51676447,-0.127248094
ST GILES SOUTH,LONDON,1881,1078,51.51518515,-0.118853431
ST HELENS,ST HELENS,1881,1978,53.44951412,-2.730800119
ST IVES,,1881,585,52.31648178,-0.087067529
ST JAMES,BRISTOL,1881,573,51.45878959,-2.591902453
ST JAMES,DOVER,1881,917,51.12932331,1.317340119
ST JAMES,DOVER,1881,917,51.12810795,1.300955991
ST JAMES,DOVER,1881,917,51.16183356,1.350315426
ST JAMES BERMONDSEY,LONDON,1881,1926,51.49462761,-0.065393621
ST JAMES CLERKENWELL,LONDON,1881,1313,51.52384418,-0.102154994
ST JOHN,,1881,179,54.74495119,-2.19381386
ST JOHN,COVENTRY,1881,2344,52.42200197,-1.489361097
ST JOHN,COVENTRY,1881,2344,52.39869509,-1.506834311
ST JOHN,COVENTRY,1881,2344,52.41476487,-1.46411663
ST JOHN,LONDON,1881,2308,51.53071689,-0.171133258
ST JOHN,LONDON,1881,339,51.5068691,-0.057426351
ST JOHN,PRESTON,1881,1592,53.77084811,-2.70785429
ST JOHN HORSLEYDOWN,LONDON,1881,365,51.50212438,-0.07540471
ST JOHN PADDINGTON,LONDON,1881,2561,51.5142,-0.1886
ST JOHN PADDINGTON,LONDON,1881,2561,51.51220486,-0.176365062
ST JOHN PADDINGTON,LONDON,1881,2561,51.50741533,-0.188545708
ST JOHN THE BAPTIST,GLOUCESTER,1881,532,51.86523569,-2.243026079
ST JOHN WESTMINSTER,LONDON,1881,1849,51.4921,-0.1296
ST LAWRENCE,READING,1881,436,51.45957913,-0.963038409
ST LEONARD,LONDON,1881,809,51.52723529,-0.078160796
ST MARGARET,IPSWICH,1881,1241,52.08748664,1.177359376
ST MARGARET,IPSWICH,1881,1241,52.06524741,1.168306379
ST MARGARET,IPSWICH,1881,1241,52.0848224,1.169939238
ST MARGARET WESTMINSTER,LONDON,1881,1409,51.50489459,-0.186070224
ST MARGARET WESTMINSTER,LONDON,1881,1409,51.50217293,-0.173777763
ST MARGARET WESTMINSTER,LONDON,1881,1409,51.49842048,-0.130625151
ST MARTIN,,1881,315,52.90931428,-3.027631514
ST MARTIN,,1881,315,52.90248662,-2.965094696
ST MARTIN,BIRMINGHAM & SMETHWICK,1881,2566,52.47083601,-1.895546601
ST MARTIN,BIRMINGHAM & SMETHWICK,1881,2566,52.47830345,-1.887741883
ST MARTIN,LIVERPOOL & BIRKENHEAD,1881,2423,53.420712,-2.986715101
ST MARTIN IN THE FIELDS,LONDON,1881,1297,51.50495922,-0.132747965
ST MARTIN IN THE FIELDS,LONDON,1881,1297,51.51182422,-0.123089861
ST MARY,CARLISLE,1881,1325,54.89099208,-2.9841358
ST MARY,CARLISLE,1881,1325,54.89469538,-2.945141581
ST MARY,DOVER,1881,686,51.12163137,1.31164189
ST MARY,KINGSTON UPON HULL,1881,238,53.74490498,-0.331609134
ST MARY,LONDON,1881,1042,51.51102555,-0.062260665
ST MARY,LONDON,1881,1455,51.51571664,-0.158119052
ST MARY,NOTTINGHAM,1881,406,52.94749556,-1.137458346
ST MARY,READING,1881,1042,51.44924799,-0.989730143
ST MARY,SHREWSBURY,1881,1316,52.67586667,-2.7574
ST MARY,SHREWSBURY,1881,1316,52.71779059,-2.840516621
ST MARY,SHREWSBURY,1881,1316,52.73226299,-2.749831175
ST MARY EXTRA,,1881,520,50.88728404,-1.336939207
ST MARY IN THE CASTLE,HASTINGS,1881,2826,50.85804515,0.530153907
ST MARY IN THE CASTLE,HASTINGS,1881,2826,50.85979472,0.582269586
ST MARY IN THE CASTLE,HASTINGS,1881,2826,50.86246217,0.554534181
ST MARY IN THE CASTLE,HASTINGS,1881,2826,50.9277,0.704766667
ST MARY MAGDALEN,LONDON,1881,576,51.49636383,-0.076803873
ST MARY NEWINGTON,LONDON,1881,1217,51.48916878,-0.09918518
ST MARY PADDINGTON,LONDON,1881,4200,51.5139301,-0.195704
ST MARY PADDINGTON,LONDON,1881,4200,51.51892492,-0.189923707
ST MARY PADDINGTON,LONDON,1881,4200,51.52559294,-0.187477175
ST MARY REDCLIFF,BRISTOL,1881,649,51.44981827,-2.584463422
ST MARY THE GREAT,CAMBRIDGE,1881,378,52.1971546,0.120948896
ST MARY-LE-STRAND,LONDON,1881,555,51.51117408,-0.118363364
ST MATTHEW,IPSWICH,1881,1522,52.05463333,1.158233333
ST MATTHEW,IPSWICH,1881,1522,52.05954493,1.140655486
ST MATTHEW,IPSWICH,1881,1522,52.09037058,1.132778144
ST MICHAEL,,1881,319,53.86036196,-2.833468656
ST NEOTS,,1881,566,52.24008916,-0.23124097
ST NICHOLAS,,1881,423,51.49101948,-3.345209937
ST NICHOLAS,,1881,423,51.51067547,-3.301078917
ST NICHOLAS,,1881,423,51.43212529,-3.314972991
ST NICHOLAS,DURHAM,1881,870,54.76196739,-1.496259469
ST NICHOLAS,GLOUCESTER,1881,558,51.86921192,-2.243690804
ST NICHOLAS,GLOUCESTER,1881,558,51.86522516,-2.235802516
ST NICHOLAS,NEWCASTLE & GATESHEAD,1881,544,54.96948809,-1.613989965
ST NICHOLAS DEPTFORD,LONDON,1881,327,51.48252685,-0.020843817
ST OLAVE SOUTHWARK,LONDON,1881,147,51.50308,-0.086146667
ST OLAVE SOUTHWARK,LONDON,1881,147,51.50379152,-0.082808239
ST OSWALD,DURHAM,1881,1517,54.75257679,-1.632562927
ST OSWALD,DURHAM,1881,1517,54.76255991,-1.576684751
ST PAUL,BRISTOL,1881,1104,51.4554,-2.5814
ST PAUL,BRISTOL,1881,1104,51.46093967,-2.582223208
ST PAUL,LONDON,1881,961,51.51116377,-0.055124391
ST PAUL DEPTFORD,LONDON,1881,3585,51.46875405,-0.035296281
ST PAUL DEPTFORD,LONDON,1881,3585,51.48043727,-0.045599283
ST PAUL DEPTFORD,LONDON,1881,3585,51.47770257,-0.027971758
ST PAUL DEPTFORD,LONDON,1881,3585,51.48595047,-0.035152665
ST PAUL HAMMERSMITH,LONDON,1881,2998,51.49569517,-0.221666088
ST PETER,,1881,482,51.7621,0.582666667
ST PETER,,1881,482,51.73108244,0.674438263
ST PETER,,1881,482,51.75892697,0.708304609
ST PETER,,1881,482,51.77143427,0.659770121
ST PETER,,1881,482,51.75219266,0.624133142
ST PETER,,1881,482,51.7998612,0.703717506
ST PETER,BRIGHTON & HOVE,1881,4301,50.82690661,-0.116327994
ST PETER,BRIGHTON & HOVE,1881,4301,50.82945409,-0.138714751
ST PETER,PRESTON,1881,1266,53.75643607,-2.706168596
ST PETER HAMMERSMITH,LONDON,1881,569,51.51365583,-0.234835125
ST PETER HAMMERSMITH,LONDON,1881,569,51.49371729,-0.238613351
ST PETER WALWORTH,LONDON,1881,2707,51.48497919,-0.09201033
ST SAVIOUR SOUTHWARK,LONDON,1881,717,51.50463057,-0.093681009
ST SEPULCHRE,LONDON,1881,311,51.51704662,-0.1003779
ST STEPHEN,,1881,294,50.68164567,-4.383538338
ST STEPHEN,,1881,294,50.70183416,-4.28645092
ST THOMAS,BIRMINGHAM & SMETHWICK,1881,2425,52.47919576,-1.898486448
ST THOMAS,BIRMINGHAM & SMETHWICK,1881,2425,52.4731686,-1.907000443
ST THOMAS,EXETER,1881,505,50.76844746,-3.544929502
ST THOMAS,EXETER,1881,505,50.7335246,-3.598941844
ST THOMAS,LIVERPOOL & BIRKENHEAD,1881,1084,53.39814461,-2.980215274
ST WEONARDS,,1881,190,51.86371578,-2.658972689
ST WEONARDS,,1881,190,51.89409604,-2.655770739
ST WEONARDS,,1881,190,51.91952012,-2.706312166
ST WOOLLOS,,1881,565,51.62916924,-3.03871479
ST WOOLLOS,,1881,565,51.56398792,-3.122121252
ST WOOLLOS,,1881,565,51.56535014,-3.059421638
STAFFORD,STAFFORD,1881,1791,52.77493393,-2.140117989
STAFFORD,STAFFORD,1881,1791,52.82929568,-2.150854479
STAINDROP,,1881,381,54.51955593,-1.790030858
STAINDROP,,1881,381,54.5846881,-1.814294165
STAINES,,1881,726,51.46508613,-0.467983145
STALBRIDGE,,1881,315,50.94508071,-2.360267227
STALHAM,,1881,270,52.78726683,1.541625239
STALHAM,,1881,270,52.74695421,1.666036544
STALMINE,,1881,290,53.97216667,-2.8674
STALMINE,,1881,290,53.90792921,-2.92428021
STAMFORD,,1881,994,52.65047714,-0.522501068
STAMFORD HILL,LONDON,1881,637,51.56841811,-0.062794152
STAMFORDHAM,,1881,375,55.05180144,-1.88952466
STAMFORDHAM,,1881,375,55.00094256,-1.720817102
STANDISH,,1881,343,53.59095391,-2.698381126
STANDON,,1881,169,51.87583708,-0.016614701
STANDON,,1881,169,51.87784156,-0.098234191
STANHOPE,,1881,299,54.77441682,-2.046417931
STANHOPE,,1881,299,54.69950437,-1.894758326
STANLEY,,1881,533,53.70520187,-1.487793144
STANLEY,,1881,533,53.68566957,-1.482503648
STANSTEAD,,1881,129,51.7986277,0.046791548
STANSTED,,1881,214,51.91693164,0.20005024
STANWAY,,1881,328,51.8261635,0.744718856
STANWAY,,1881,328,51.83289738,0.857177512
STANWAY,,1881,328,51.85592143,0.806626384
STANWIX,,1881,280,54.93492642,-2.871581739
STANWIX,,1881,280,54.93456605,-2.967217442
STAPLEFORD,,1881,836,52.91513654,-1.285000758
STAPLEFORD,,1881,836,52.85397683,-1.297363131
STAPLETON,BRISTOL,1881,812,51.51708787,-2.530717745
STAPLETON,BRISTOL,1881,812,51.50942645,-2.571892542
STAPLETON,BRISTOL,1881,812,51.48005936,-2.544970746
STAPLETON,BRISTOL,1881,812,51.50713252,-2.481406666
STAYLEY,STALEYBRIDGE,1881,359,53.48269248,-2.031325462
STAYLEY,STALEYBRIDGE,1881,359,53.50951705,-2.002303392
STEBBING,,1881,242,51.85575175,0.466167331
STEBBING,,1881,242,51.91714588,0.427685668
STEBBING,,1881,242,51.95546965,0.393213264
STEYNING,,1881,365,50.91113375,-0.278095362
STEYNING,,1881,365,50.94827952,-0.33518957
STICKNEY,,1881,198,53.1123,0.002333333
STICKNEY,,1881,198,53.09189035,-0.025102376
STICKNEY,,1881,198,53.10661299,0.039929771
STICKNEY,,1881,198,53.11343779,0.007770178
STILLINGTON,,1881,226,54.09197588,-1.096706914
STILTON,,1881,256,,
STOCKBRIDGE,,1881,200,51.09550832,-1.477914333
STOCKPORT FIRST,STOCKPORT,1881,1699,53.40081043,-2.157607693
STOCKPORT SECOND,STOCKPORT,1881,788,53.43239743,-2.135194527
STOCKPORT SECOND,STOCKPORT,1881,788,53.4104858,-2.137841755
STOCKTON,STOCKTON-ON-TEES,1881,2276,54.50644542,-1.386355677
STOCKTON,STOCKTON-ON-TEES,1881,2276,54.61263969,-1.276429631
STOCKTON,STOCKTON-ON-TEES,1881,2276,54.57202057,-1.333256503
STOCKTON,STOCKTON-ON-TEES,1881,2276,54.57740233,-1.392987539
STOCKTON,STOCKTON-ON-TEES,1881,2276,54.55830765,-1.282864373
STOGUMBER,,1881,222,51.10824683,-3.294514667
STOGUMBER,,1881,222,51.16397605,-3.27061997
STOGURSEY,,1881,157,51.22946667,-3.015366667
STOGURSEY,,1881,157,51.1781125,-3.171404844
STOKE NEWINGTON,LONDON,1881,1409,51.56353931,-0.081487286
STOKE UPON TRENT,STOKE-ON-TRENT,1881,801,53.00174572,-2.199376435
STOKE UPON TRENT,STOKE-ON-TRENT,1881,801,52.98889832,-2.229940122
STOKESLEY,,1881,789,54.46432218,-1.146788301
STOKESLEY,,1881,789,54.47759962,-1.360392659
STOKESLEY,,1881,789,54.38365747,-1.126643176
STONE,,1881,814,52.90812482,-2.107339298
STONEHOUSE,,1881,324,51.74317454,-2.274527551
STONEHOUSE,,1881,324,51.76182319,-2.27056519
STOTTESDEN,,1881,177,52.4329011,-2.475018028
STOURBRIDGE,STOURBRIDGE,1881,1490,52.45552093,-2.139736907
STOW ON THE WOLD,,1881,313,51.94585092,-1.717658354
STOWEY,,1881,303,51.16422771,-3.07681439
STOWEY,,1881,303,51.12843019,-3.141547617
STOWMARKET,,1881,536,52.19712692,0.995408537
STRADBROKE,,1881,486,52.34767888,1.294660731
STRADBROKE,,1881,486,52.29382202,1.267648101
STRADBROKE,,1881,486,52.39516925,1.314036419
STRATFORD,LONDON,1881,1519,51.54187725,-0.002419799
STRATFORD ON AVON,,1881,487,52.14490745,-1.682462709
STRATFORD ON AVON,,1881,487,52.23638813,-1.685391086
STRATTON,,1881,274,50.8233285,-4.498644728
STRATTON,,1881,404,52.43183582,1.245340844
STRATTON,,1881,404,52.4847629,1.279901448
STRATTON,,1881,404,52.49638259,1.225618842
STREATHAM,LONDON,1881,1677,51.42333333,-0.1777
STREATHAM,LONDON,1881,1677,51.43072895,-0.140990026
STREATHAM,LONDON,1881,1677,51.44526304,-0.097585056
STRETFORD,MANCHESTER & SALFORD,1881,1559,53.45078801,-2.330082506
STROOD,MEDWAY TOWNS,1881,613,51.46023333,0.5494
STROOD,MEDWAY TOWNS,1881,613,51.41854499,0.478583422
STROUD,STROUD,1881,773,51.74924982,-2.174203395
STROUD,STROUD,1881,773,51.74220753,-2.206746244
STUDLEY,,1881,401,52.28033628,-1.881251818
STURMINSTER,,1881,481,50.89950234,-2.214213767
STURMINSTER,,1881,481,50.90162338,-2.298608327
STURRY,CANTERBURY,1881,458,51.28717745,1.086226804
STURRY,CANTERBURY,1881,458,51.36093333,1.073066667
STURRY,CANTERBURY,1881,458,51.34004531,1.169833333
STURRY,CANTERBURY,1881,458,51.28509849,1.069632059
STURRY,CANTERBURY,1881,458,51.31091402,1.097315892
SUDBURY,,1881,309,52.89807251,-1.788805307
SUDBURY,,1881,667,52.00937096,0.767643861
SUDBURY,,1881,667,51.99170708,0.713571198
SUDBURY,,1881,667,52.03893744,0.745140768
SUDBURY,,1881,667,52.01163794,0.723749309
SULGRAVE,,1881,354,52.09098296,-1.161709839
SUNBURY,,1881,579,51.41853849,-0.435487616
SUTTON,,1881,120,54.22329718,-1.251559233
SUTTON,,1881,246,52.39923475,0.14065315
SUTTON,KINGSTON UPON HULL,1881,590,53.78340879,-0.309974999
SUTTON,KINGSTON UPON HULL,1881,590,53.75792009,-0.323291218
SUTTON,MACCLESFIELD,1881,527,53.21679461,-2.055816326
SUTTON,MACCLESFIELD,1881,527,53.24639042,-2.122828249
SUTTON COLDFIELD,,1881,661,52.55736928,-1.796762288
SUTTON IN ASHFIELD,,1881,687,53.12414173,-1.248676697
SUTTON-COURTNEY,,1881,221,51.6679,-1.290966667
SUTTON-COURTNEY,,1881,221,51.63834845,-1.294187789
SUTTON-COURTNEY,,1881,221,51.59365019,-1.313057176
SWAFFHAM,,1881,715,52.61988812,0.637618749
SWAFFHAM,,1881,715,52.6020923,0.763123072
SWALCLIFFE,,1881,291,52.07143782,-1.437768871
SWANAGE,,1881,196,50.62664276,-1.987917697
SWANSEA,SWANSEA,1881,2983,51.61617552,-4.007067079
SWANSEA,SWANSEA,1881,2983,51.62211586,-3.954472266
SWAVESEY,,1881,225,52.28836296,-0.00753824
SWINDON,SWINDON,1881,1144,51.5319322,-1.729746186
SWINEFLEET,,1881,279,53.66295433,-0.774275074
SWINEFLEET,,1881,279,53.59013446,-0.870553577
SWINESHEAD,,1881,349,52.97301879,-0.16354806
SWINESHEAD,,1881,349,53.07607816,-0.207224124
SWINESHEAD,,1881,349,53.07234718,-0.185875013
SYDENHAM,LONDON,1881,1744,51.43632195,-0.044769435
SYSTON,,1881,387,52.68989411,-1.04440651
TADCASTER,,1881,338,53.92801756,-1.152841503
TADCASTER,,1881,338,53.87574192,-1.26630287
TADCASTER,,1881,338,53.91436921,-1.249290243
TADCASTER,,1881,338,53.89761849,-1.172495946
TALGARTH,,1881,222,51.98708368,-3.189022147
TALLEY,,1881,212,51.99494017,-4.014753696
TALYLLYN,,1881,429,52.62803637,-4.010557737
TALYLLYN,,1881,429,52.67038647,-3.719900687
TALYLLYN,,1881,429,52.69465626,-3.838802279
TAMWORTH,,1881,601,52.69336488,-1.577482414
TAMWORTH,,1881,601,52.66761106,-1.651881331
TANFIELD,,1881,426,54.87013333,-1.650533333
TANFIELD,,1881,426,54.79511953,-1.872228615
TANFIELD,,1881,426,54.86512256,-1.793041182
TANFIELD,,1881,426,54.88370441,-1.723311619
TANWORTH,,1881,240,52.35107044,-1.795460128
TANWORTH,,1881,240,52.31336758,-1.738895858
TARDEBIGG,,1881,852,52.33725908,-1.96975862
TARLETON,,1881,285,53.66457039,-2.850602914
TATTENHALL,,1881,814,53.11954939,-2.793450178
TATTENHALL,,1881,814,53.2028739,-2.780874369
TATTERSHALL,,1881,419,53.07446957,-0.135797442
TATTERSHALL,,1881,419,53.05961015,-0.11036665
TATTERSHALL,,1881,419,53.11492626,-0.137407887
TATTERSHALL,,1881,419,53.03658462,-0.135933333
TAUNTON ST JAMES,TAUNTON,1881,814,51.04299127,-3.06432717
TAUNTON ST JAMES,TAUNTON,1881,814,51.02785894,-3.116204598
TAUNTON ST JAMES,TAUNTON,1881,814,51.04880908,-3.129539603
TAUNTON ST JAMES,TAUNTON,1881,814,51.07343043,-3.154690188
TAUNTON ST MARY MAGDALEN,TAUNTON,1881,869,51.00332105,-3.048387829
TAUNTON ST MARY MAGDALEN,TAUNTON,1881,869,51.00820162,-3.086023128
TAVISTOCK,,1881,1115,50.66382532,-3.973103247
TENBURY,,1881,367,52.31640703,-2.617972116
TENBY,,1881,786,51.68139377,-4.808993636
TENTERDEN,,1881,462,51.06880742,0.743062923
TERRINGTON ST CLEMENT,,1881,333,52.73035472,0.305938262
TERRINGTON ST CLEMENT,,1881,333,52.7271,0.3695
TETBURY,,1881,271,51.63671477,-2.164675999
TETFORD,,1881,231,53.18247469,-0.043883729
TETFORD,,1881,231,53.23895368,-0.036133972
TETNEY,,1881,408,53.46684216,0.007346537
TETTENHALL,,1881,527,52.60189317,-2.217231285
TEWKESBURY,,1881,791,52.0021207,-2.13285193
TEWKESBURY,,1881,791,51.99688632,-2.310081584
TEWKESBURY,,1881,791,51.95610459,-2.190201585
TEYNHAM,,1881,266,51.29582721,0.813639374
THAME,,1881,382,51.73948564,-0.967847743
THAME,,1881,382,51.70049335,-0.950395563
THAME,,1881,382,51.73553333,-0.905933333
THATCHAM,,1881,320,51.3981067,-1.314600824
THATCHAM,,1881,320,51.39424109,-1.242494508
THAXTED,,1881,198,51.93297148,0.337227472
THAXTED,,1881,198,51.96813416,0.418894693
THE PALACE,BRIGHTON & HOVE,1881,1860,50.82177902,-0.14471693
THE WORTHYS,,1881,119,51.08123333,-1.297
THE WORTHYS,,1881,119,51.09506803,-1.300845562
THE WORTHYS,,1881,119,51.07863004,-1.385931889
THETFORD,,1881,486,52.4019544,0.801973145
THIRSK,,1881,520,54.23347064,-1.366912648
THIRSK,,1881,520,54.19239672,-1.314927261
THORNABY,STOCKTON-ON-TEES,1881,397,54.52055246,-1.231365672
THORNABY,STOCKTON-ON-TEES,1881,397,54.51880518,-1.28693312
THORNABY,STOCKTON-ON-TEES,1881,397,54.54324345,-1.298206012
THORNBURY,,1881,426,51.61719748,-2.501241404
THORNE,,1881,600,53.59657078,-0.963298971
THORNEY,,1881,97,52.62743498,-0.086380199
THORNHILL,,1881,313,53.66373995,-1.633611363
THORNTHWAITE,,1881,238,54.02245972,-1.650295484
THORNTHWAITE,,1881,238,54.0276742,-1.783921488
THORNTON,,1881,870,53.77077244,-1.845698221
THORNTON,,1881,870,53.78948564,-1.86396423
THORPE,,1881,544,51.85955441,1.192167741
THORPE,,1881,544,51.83832356,1.142352839
THORPE,,1881,544,51.80146688,1.106673324
THRAPSTON,,1881,433,52.41286697,-0.558614018
TICEHURST,,1881,299,51.01818072,0.385315235
TICKHILL,DONCASTER,1881,557,53.426593,-1.240095925
TICKHILL,DONCASTER,1881,557,53.45836922,-1.142627041
TICKHILL,DONCASTER,1881,557,53.47237538,-1.237849309
TICKHILL,DONCASTER,1881,557,53.51146667,-1.111233333
TIDESWELL,,1881,642,53.25929777,-1.716880759
TIDESWELL,,1881,642,53.3055426,-1.707834539
TILEHURST,,1881,368,51.46886412,-1.059119897
TILEHURST,,1881,368,51.45510768,-1.004691912
TINGEWICK,,1881,211,51.93683664,-1.039582525
TIPTON,TIPTON,1881,974,52.53281996,-2.053937652
TISBURY,,1881,182,51.05398169,-2.071205124
TITCHFIELD,,1881,310,50.83209586,-1.170919321
TITCHFIELD,,1881,310,50.85767919,-1.231915704
TIVERTON,TIVERTON,1881,762,50.91758452,-3.492362777
TODDINGTON,,1881,495,51.95328824,-0.514616309
TODDINGTON,,1881,495,51.92510914,-0.568541178
TODMORDEN,TODMORDEN,1881,1091,53.70760678,-2.102053251
TODMORDEN,TODMORDEN,1881,1091,53.74754132,-2.110235209
TOLLESBURY,,1881,235,51.76788782,0.795853397
TONGE WITH HAULGH,BOLTON,1881,529,53.58564377,-2.396239318
TONGE WITH HAULGH,BOLTON,1881,529,53.57494995,-2.410632247
TONGE WITH HAULGH,BOLTON,1881,529,53.60289841,-2.382539084
TOPCLIFFE,,1881,150,54.18069313,-1.342700849
TOPSHAM,,1881,329,50.70205931,-3.455593255
